season_start_year,away_team,points_away,home_team,points_home,attendance,notes,start_ET,datetime,is_regular,game_id
1996,Philadelphia 76ers,81,Atlanta Hawks,106,12473.0,,,1996-12-14,1,314
1996,New Jersey Nets,91,Milwaukee Bucks,101,16689.0,,,1996-12-14,1,315
1996,Denver Nuggets,82,New York Knicks,89,19763.0,,,1996-12-14,1,316
1996,Boston Celtics,89,Detroit Pistons,99,18545.0,,,1996-12-15,1,317
1996,Washington Bullets,110,Golden State Warriors,102,16005.0,,,1996-12-15,1,318
1996,Vancouver Grizzlies,84,Phoenix Suns,103,19023.0,,,1996-12-15,1,319
1996,Houston Rockets,99,Portland Trail Blazers,89,21318.0,,,1996-12-15,1,320
1996,Milwaukee Bucks,107,Boston Celtics,91,15030.0,,,1996-12-16,1,321
1996,Phoenix Suns,121,Los Angeles Clippers,122,12049.0,"at Anaheim, CA",,1996-12-16,1,322
1996,Washington Bullets,97,Sacramento Kings,89,17317.0,,,1996-12-16,1,323
1996,Detroit Pistons,98,Toronto Raptors,92,16546.0,,,1996-12-16,1,324
1996,Golden State Warriors,83,Seattle SuperSonics,123,17072.0,,,1996-12-17,1,325
1996,Houston Rockets,92,Vancouver Grizzlies,93,16205.0,,,1996-12-17,1,326
1996,Charlotte Hornets,93,Philadelphia 76ers,84,12720.0,,,1996-12-17,1,327
1996,Utah Jazz,94,New York Knicks,99,19763.0,,,1996-12-17,1,328
1996,Indiana Pacers,103,Miami Heat,89,14498.0,,,1996-12-17,1,329
1996,Atlanta Hawks,109,Dallas Mavericks,73,14805.0,,,1996-12-17,1,330
1996,Los Angeles Lakers,123,Chicago Bulls,129,23919.0,,,1996-12-17,1,331
1996,Toronto Raptors,97,New Jersey Nets,88,10078.0,,,1996-12-17,1,332
1996,New Jersey Nets,81,Cleveland Cavaliers,99,13533.0,,,1996-12-18,1,333
1996,Sacramento Kings,79,Denver Nuggets,95,7682.0,,,1996-12-18,1,334
1996,New York Knicks,78,Detroit Pistons,112,21454.0,,,1996-12-18,1,335
1996,Minnesota Timberwolves,96,Golden State Warriors,123,12818.0,,,1996-12-18,1,336
1996,Los Angeles Lakers,111,Milwaukee Bucks,105,16829.0,,,1996-12-18,1,337
1996,Indiana Pacers,102,Orlando Magic,95,17248.0,,,1996-12-18,1,338
1996,Washington Bullets,107,Phoenix Suns,114,19023.0,,,1996-12-18,1,339
1996,Seattle SuperSonics,106,Portland Trail Blazers,102,20072.0,,,1996-12-18,1,340
1996,Dallas Mavericks,105,Vancouver Grizzlies,98,15049.0,,,1996-12-19,1,341
1996,Milwaukee Bucks,93,Toronto Raptors,96,15321.0,,,1996-12-19,1,342
1996,Minnesota Timberwolves,105,Sacramento Kings,112,17317.0,,,1996-12-19,1,343
1996,Utah Jazz,94,Miami Heat,87,14919.0,,,1996-12-19,1,344
1996,San Antonio Spurs,115,Houston Rockets,101,16285.0,,,1996-12-19,1,345
1996,Chicago Bulls,93,Charlotte Hornets,72,24042.0,,,1996-12-19,1,346
1996,Washington Bullets,102,Los Angeles Clippers,93,7399.0,,,1996-12-19,1,347
1996,New Jersey Nets,95,Atlanta Hawks,109,12884.0,,,1996-12-20,1,348
1996,Toronto Raptors,82,Cleveland Cavaliers,91,14624.0,,,1996-12-20,1,349
1996,Vancouver Grizzlies,93,Denver Nuggets,108,10020.0,,,1996-12-20,1,350
1996,Detroit Pistons,84,Indiana Pacers,75,16110.0,,,1996-12-20,1,351
1996,Utah Jazz,98,Orlando Magic,93,17248.0,,,1996-12-20,1,352
1996,New York Knicks,110,Philadelphia 76ers,103,16919.0,,,1996-12-20,1,353
1996,Dallas Mavericks,77,Portland Trail Blazers,107,20123.0,,,1996-12-20,1,354
1996,Los Angeles Clippers,86,Seattle SuperSonics,102,17072.0,,,1996-12-20,1,355
1996,Phoenix Suns,88,San Antonio Spurs,101,16053.0,,,1996-12-21,1,356
1996,Portland Trail Blazers,99,Sacramento Kings,101,17317.0,,,1996-12-21,1,357
1996,Chicago Bulls,111,Philadelphia 76ers,105,20918.0,,,1996-12-21,1,358
1996,Detroit Pistons,92,New York Knicks,95,19763.0,,,1996-12-21,1,359
1996,Boston Celtics,100,New Jersey Nets,101,14181.0,,,1996-12-21,1,360
1996,Orlando Magic,85,Milwaukee Bucks,103,14015.0,,,1996-12-21,1,361
1996,Atlanta Hawks,93,Charlotte Hornets,98,24042.0,,,1996-12-21,1,362
1996,Los Angeles Lakers,88,Minnesota Timberwolves,103,18127.0,,,1996-12-21,1,363
1996,Miami Heat,86,Houston Rockets,66,16285.0,,,1996-12-21,1,364
1996,Charlotte Hornets,102,Boston Celtics,98,15454.0,,,1996-12-22,1,365
1996,Utah Jazz,94,Cleveland Cavaliers,100,17205.0,,,1996-12-22,1,366
1996,Los Angeles Clippers,91,Golden State Warriors,97,13436.0,,,1996-12-22,1,367
1996,Toronto Raptors,92,Indiana Pacers,111,14533.0,,,1996-12-22,1,368
1996,Dallas Mavericks,79,Seattle SuperSonics,93,17072.0,,,1996-12-22,1,369
1996,Washington Bullets,87,Vancouver Grizzlies,91,15751.0,,,1996-12-22,1,370
1996,Miami Heat,90,San Antonio Spurs,79,24702.0,,,1996-12-23,1,371
1996,Los Angeles Clippers,88,Sacramento Kings,100,17317.0,,,1996-12-23,1,372
1996,Washington Bullets,106,Portland Trail Blazers,84,20219.0,,,1996-12-23,1,373
1996,Denver Nuggets,112,Phoenix Suns,109,19023.0,,,1996-12-23,1,374
1996,Cleveland Cavaliers,84,Orlando Magic,89,17248.0,,,1996-12-23,1,375
1996,Atlanta Hawks,76,New York Knicks,82,19763.0,,,1996-12-23,1,376
1996,Utah Jazz,98,Minnesota Timberwolves,107,14434.0,,,1996-12-23,1,377
1996,Milwaukee Bucks,81,Houston Rockets,76,16285.0,,,1996-12-23,1,378
1996,New Jersey Nets,81,Chicago Bulls,113,23601.0,,,1996-12-23,1,379
1996,Detroit Pistons,83,Chicago Bulls,95,23744.0,,,1996-12-25,1,380
1996,Los Angeles Lakers,108,Phoenix Suns,87,19023.0,,,1996-12-25,1,381
1996,New Jersey Nets,96,Toronto Raptors,98,16630.0,"at Hamilton, Canada",,1996-12-26,1,382
1996,San Antonio Spurs,86,Seattle SuperSonics,94,17072.0,,,1996-12-26,1,383
1996,Vancouver Grizzlies,88,Sacramento Kings,111,17317.0,,,1996-12-26,1,384
1996,New York Knicks,80,Minnesota Timberwolves,88,17293.0,,,1996-12-26,1,385
1996,Portland Trail Blazers,94,Utah Jazz,99,19911.0,,,1996-12-26,1,386
1996,Orlando Magic,76,Miami Heat,96,15200.0,,,1996-12-26,1,387
1996,Indiana Pacers,95,Detroit Pistons,89,21454.0,,,1996-12-26,1,388
1996,Philadelphia 76ers,118,Denver Nuggets,89,16026.0,,,1996-12-26,1,389
1996,Golden State Warriors,113,Dallas Mavericks,108,13365.0,,,1996-12-26,1,390
1996,Houston Rockets,101,Milwaukee Bucks,90,18717.0,,,1996-12-26,1,391
1996,Chicago Bulls,103,Atlanta Hawks,108,16378.0,,,1996-12-26,1,392
1996,Toronto Raptors,82,Washington Bullets,100,18756.0,,,1996-12-27,1,393
1996,Indiana Pacers,94,New Jersey Nets,105,15152.0,,,1996-12-27,1,394
1996,Milwaukee Bucks,86,Cleveland Cavaliers,94,19164.0,,,1996-12-27,1,395
1996,Portland Trail Blazers,102,Los Angeles Clippers,98,6713.0,,,1996-12-27,1,396
1996,Miami Heat,101,Charlotte Hornets,86,24042.0,,,1996-12-27,1,397
1996,Boston Celtics,102,Los Angeles Lakers,109,17505.0,,,1996-12-27,1,398
1996,Atlanta Hawks,86,Washington Bullets,97,11797.0,"at Baltimore, MD",,1996-12-28,1,399
1996,Phoenix Suns,103,Vancouver Grizzlies,98,16757.0,,,1996-12-28,1,400
1996,Philadelphia 76ers,84,Utah Jazz,110,19911.0,,,1996-12-28,1,401
1996,Orlando Magic,85,New York Knicks,96,19763.0,,,1996-12-28,1,402
1996,Boston Celtics,96,Sacramento Kings,126,17317.0,,,1996-12-28,1,403
1996,Golden State Warriors,95,Houston Rockets,104,16285.0,,,1996-12-28,1,404
1996,Charlotte Hornets,75,Detroit Pistons,97,21454.0,,,1996-12-28,1,405
1996,Seattle SuperSonics,90,Dallas Mavericks,95,18042.0,,,1996-12-28,1,406
1996,Cleveland Cavaliers,97,Chicago Bulls,102,23792.0,,,1996-12-28,1,407
1996,Denver Nuggets,96,Minnesota Timberwolves,103,18814.0,,,1996-12-28,1,408
1996,Philadelphia 76ers,102,Los Angeles Lakers,115,17505.0,,,1996-12-29,1,409
1996,New Jersey Nets,110,Indiana Pacers,102,15148.0,,,1996-12-29,1,410
1996,Miami Heat,95,Milwaukee Bucks,94,16235.0,,,1996-12-29,1,411
1996,San Antonio Spurs,86,Portland Trail Blazers,110,20049.0,,,1996-12-29,1,412
1996,San Antonio Spurs,95,Vancouver Grizzlies,88,15749.0,,,1996-12-30,1,413
1996,Sacramento Kings,88,Phoenix Suns,100,19023.0,,,1996-12-30,1,414
1996,New Jersey Nets,86,New York Knicks,98,19763.0,,,1996-12-30,1,415
1996,Utah Jazz,101,Los Angeles Clippers,115,7865.0,,,1996-12-30,1,416
1996,Charlotte Hornets,101,Washington Bullets,92,17313.0,,,1996-12-30,1,417
1996,Orlando Magic,85,Detroit Pistons,97,21454.0,,,1996-12-30,1,418
1996,Boston Celtics,104,Denver Nuggets,102,15330.0,,,1996-12-30,1,419
1996,Indiana Pacers,79,Chicago Bulls,81,23692.0,,,1996-12-30,1,420
1996,Seattle SuperSonics,91,Houston Rockets,99,16285.0,,,1996-12-30,1,421
1996,Minnesota Timberwolves,96,Cleveland Cavaliers,108,16587.0,,,1996-12-30,1,422
1996,Dallas Mavericks,97,Charlotte Hornets,107,24042.0,,,1997-01-02,1,423
1996,Philadelphia 76ers,82,Seattle SuperSonics,96,17072.0,,,1997-01-02,1,424
1996,Phoenix Suns,94,Cleveland Cavaliers,103,15272.0,,,1997-01-02,1,425
1996,Boston Celtics,87,Detroit Pistons,99,18208.0,,,1997-01-02,1,426
1996,Portland Trail Blazers,112,Houston Rockets,96,16285.0,,,1997-01-02,1,427
1996,New Jersey Nets,91,Miami Heat,101,15200.0,,,1997-01-02,1,428
1996,Toronto Raptors,94,Orlando Magic,96,17248.0,,,1997-01-02,1,429
1996,Los Angeles Lakers,90,Sacramento Kings,83,17317.0,,,1997-01-02,1,430
1996,Utah Jazz,80,San Antonio Spurs,83,15220.0,,,1997-01-02,1,431
1996,New York Knicks,92,Washington Bullets,80,18756.0,,,1997-01-02,1,432
1996,Sacramento Kings,93,Los Angeles Lakers,100,17505.0,,,1997-01-03,1,433
1996,Phoenix Suns,104,Indiana Pacers,117,16590.0,,,1997-01-03,1,434
1996,Philadelphia 76ers,114,Golden State Warriors,122,17715.0,,,1997-01-03,1,435
1996,Minnesota Timberwolves,94,Boston Celtics,84,16054.0,,,1997-01-03,1,436
1996,Orlando Magic,89,Chicago Bulls,110,23904.0,,,1997-01-03,1,437
1996,Atlanta Hawks,95,New Jersey Nets,85,14310.0,,,1997-01-03,1,438
1996,San Antonio Spurs,93,Denver Nuggets,91,10504.0,,,1997-01-03,1,439
1996,Seattle SuperSonics,108,Vancouver Grizzlies,94,19193.0,,,1997-01-03,1,440
1996,Miami Heat,80,Utah Jazz,83,19911.0,,,1997-01-04,1,441
1996,Los Angeles Clippers,95,Houston Rockets,91,16285.0,,,1997-01-04,1,442
1996,Minnesota Timberwolves,97,Milwaukee Bucks,91,17218.0,,,1997-01-04,1,443
1996,Toronto Raptors,74,Detroit Pistons,118,21454.0,,,1997-01-04,1,444
1996,New York Knicks,71,Atlanta Hawks,88,16378.0,,,1997-01-04,1,445
1996,Indiana Pacers,91,Cleveland Cavaliers,99,17852.0,,,1997-01-04,1,446
1996,Washington Bullets,104,Charlotte Hornets,93,24042.0,,,1997-01-04,1,447
1996,Portland Trail Blazers,110,Dallas Mavericks,104,15148.0,,,1997-01-04,1,448
1996,Phoenix Suns,102,Boston Celtics,109,15452.0,,,1997-01-05,1,449
1996,Milwaukee Bucks,92,New York Knicks,97,19763.0,,,1997-01-05,1,450
1996,Philadelphia 76ers,106,Sacramento Kings,107,17317.0,,,1997-01-05,1,451
1996,Los Angeles Clippers,93,San Antonio Spurs,84,12891.0,,,1997-01-05,1,452
1996,Los Angeles Lakers,95,Vancouver Grizzlies,82,19193.0,,,1997-01-05,1,453
1996,Utah Jazz,89,Chicago Bulls,102,23882.0,,,1997-01-06,1,454
1996,Charlotte Hornets,109,Golden State Warriors,101,12314.0,,,1997-01-06,1,455
1996,Los Angeles Lakers,84,Portland Trail Blazers,88,21538.0,,,1997-01-06,1,456
1996,Los Angeles Clippers,87,Toronto Raptors,80,15249.0,,,1997-01-07,1,457
1996,Philadelphia 76ers,88,Orlando Magic,109,17248.0,,,1997-01-07,1,458
1996,Miami Heat,85,Seattle SuperSonics,94,17072.0,,,1997-01-07,1,459
1996,Denver Nuggets,109,Sacramento Kings,96,17317.0,,,1997-01-07,1,460
1996,Dallas Mavericks,72,New York Knicks,102,19763.0,,,1997-01-07,1,461
1996,Houston Rockets,104,Minnesota Timberwolves,95,18658.0,,,1997-01-07,1,462
1996,Cleveland Cavaliers,90,Indiana Pacers,95,14723.0,,,1997-01-07,1,463
1996,Milwaukee Bucks,86,Detroit Pistons,76,17224.0,,,1997-01-07,1,464
1996,Phoenix Suns,103,Atlanta Hawks,105,8317.0,,,1997-01-07,1,465
1996,San Antonio Spurs,74,New Jersey Nets,90,13860.0,,,1997-01-07,1,466
1996,Phoenix Suns,113,Washington Bullets,115,14911.0,,,1997-01-08,1,467
1996,Utah Jazz,112,Milwaukee Bucks,119,13682.0,,,1997-01-08,1,468
1996,Miami Heat,85,Portland Trail Blazers,81,20047.0,,,1997-01-08,1,469
1996,Charlotte Hornets,97,Los Angeles Lakers,101,16980.0,,,1997-01-08,1,470
1996,Dallas Mavericks,111,Philadelphia 76ers,93,10756.0,,,1997-01-08,1,471
1996,Seattle SuperSonics,109,Denver Nuggets,99,9307.0,,,1997-01-08,1,472
1996,Houston Rockets,81,Cleveland Cavaliers,78,20562.0,,,1997-01-08,1,473
1996,San Antonio Spurs,83,Boston Celtics,107,14490.0,,,1997-01-08,1,474
1996,Vancouver Grizzlies,109,Golden State Warriors,95,12819.0,,,1997-01-08,1,475
1996,Minnesota Timberwolves,110,New Jersey Nets,107,14025.0,,,1997-01-09,1,476
1996,Atlanta Hawks,97,Orlando Magic,92,17248.0,,,1997-01-09,1,477
1996,Utah Jazz,96,Toronto Raptors,110,16517.0,,,1997-01-09,1,478
1996,Golden State Warriors,102,Vancouver Grizzlies,86,15454.0,,,1997-01-09,1,479
1996,Los Angeles Clippers,98,Washington Bullets,102,14040.0,,,1997-01-10,1,480
1996,Charlotte Hornets,90,Phoenix Suns,102,19023.0,,,1997-01-10,1,481
1996,Houston Rockets,120,Philadelphia 76ers,99,20454.0,,,1997-01-10,1,482
1996,Miami Heat,85,Los Angeles Lakers,94,17505.0,,,1997-01-10,1,483
1996,Chicago Bulls,116,Milwaukee Bucks,101,18717.0,,,1997-01-10,1,484
1996,Indiana Pacers,108,Denver Nuggets,89,12310.0,,,1997-01-10,1,485
1996,New York Knicks,111,Boston Celtics,98,18019.0,,,1997-01-10,1,486
1996,San Antonio Spurs,78,Detroit Pistons,84,19733.0,,,1997-01-10,1,487
1996,Indiana Pacers,82,Seattle SuperSonics,92,17072.0,,,1997-01-11,1,488
1996,San Antonio Spurs,82,Atlanta Hawks,87,15877.0,,,1997-01-11,1,489
1996,Houston Rockets,86,Chicago Bulls,110,24196.0,,,1997-01-11,1,490
1996,Washington Bullets,98,Cleveland Cavaliers,85,19103.0,,,1997-01-11,1,491
1996,Denver Nuggets,99,Dallas Mavericks,104,15174.0,,,1997-01-11,1,492
1996,Utah Jazz,77,Detroit Pistons,87,21454.0,,,1997-01-11,1,493
1996,Los Angeles Clippers,93,Minnesota Timberwolves,95,16093.0,,,1997-01-11,1,494
1996,Toronto Raptors,123,New Jersey Nets,106,15527.0,,,1997-01-11,1,495
1996,Boston Celtics,99,New York Knicks,112,19763.0,,,1997-01-11,1,496
1996,Sacramento Kings,109,Vancouver Grizzlies,101,16092.0,,,1997-01-11,1,497
1996,Orlando Magic,88,Toronto Raptors,85,21416.0,,,1997-01-12,1,498
1996,Charlotte Hornets,97,Sacramento Kings,93,17317.0,,,1997-01-12,1,499
1996,Golden State Warriors,93,Milwaukee Bucks,111,13289.0,,,1997-01-12,1,500
1996,Atlanta Hawks,93,Cleveland Cavaliers,79,14565.0,,,1997-01-13,1,501
1996,Phoenix Suns,105,Dallas Mavericks,98,12905.0,,,1997-01-13,1,502
1996,Charlotte Hornets,102,Denver Nuggets,100,7573.0,,,1997-01-13,1,503
1996,Washington Bullets,95,Miami Heat,98,14921.0,,,1997-01-13,1,504
1996,Orlando Magic,114,New Jersey Nets,111,13989.0,,,1997-01-13,1,505
1996,Utah Jazz,97,Philadelphia 76ers,96,13438.0,,,1997-01-13,1,506
1996,Vancouver Grizzlies,81,Los Angeles Lakers,91,15606.0,,,1997-01-14,1,507
1996,Indiana Pacers,98,Sacramento Kings,105,17317.0,,,1997-01-14,1,508
1996,Detroit Pistons,86,Portland Trail Blazers,95,20064.0,,,1997-01-14,1,509
1996,Denver Nuggets,101,Phoenix Suns,110,19023.0,,,1997-01-14,1,510
1996,New York Knicks,86,Houston Rockets,106,16285.0,,,1997-01-14,1,511
1996,Washington Bullets,107,Chicago Bulls,108,23891.0,,,1997-01-14,1,512
1996,Golden State Warriors,108,Boston Celtics,116,14235.0,,,1997-01-14,1,513
1996,Minnesota Timberwolves,93,Atlanta Hawks,95,14032.0,,,1997-01-14,1,514
1996,Detroit Pistons,103,Vancouver Grizzlies,79,16059.0,,,1997-01-15,1,515
1996,New Jersey Nets,104,Charlotte Hornets,116,24042.0,,,1997-01-15,1,516
1996,Orlando Magic,78,Dallas Mavericks,66,13585.0,,,1997-01-15,1,517
1996,Indiana Pacers,108,Los Angeles Clippers,93,7233.0,,,1997-01-15,1,518
1996,Chicago Bulls,112,Minnesota Timberwolves,102,20113.0,,,1997-01-15,1,519
1996,Golden State Warriors,128,Philadelphia 76ers,111,10932.0,,,1997-01-15,1,520
1996,New York Knicks,94,San Antonio Spurs,77,14541.0,,,1997-01-15,1,521
1996,Toronto Raptors,78,Seattle SuperSonics,122,17072.0,,,1997-01-15,1,522
1996,Phoenix Suns,91,Utah Jazz,95,19911.0,,,1997-01-16,1,523
1996,Portland Trail Blazers,102,Los Angeles Lakers,98,16432.0,,,1997-01-16,1,524
1996,Sacramento Kings,80,Houston Rockets,89,16285.0,,,1997-01-16,1,525
1996,Miami Heat,102,Boston Celtics,94,15039.0,,,1997-01-16,1,526
1996,Orlando Magic,67,Atlanta Hawks,78,16378.0,,,1997-01-16,1,527
1996,Cleveland Cavaliers,87,Denver Nuggets,88,8072.0,,,1997-01-16,1,528
1996,Utah Jazz,106,Vancouver Grizzlies,68,15173.0,,,1997-01-17,1,529
1996,Milwaukee Bucks,73,Chicago Bulls,100,23898.0,,,1997-01-17,1,530
1996,Houston Rockets,88,Dallas Mavericks,78,18042.0,,,1997-01-17,1,531
1996,Golden State Warriors,98,Indiana Pacers,91,15436.0,,,1997-01-17,1,532
1996,New Jersey Nets,105,Philadelphia 76ers,103,15583.0,,,1997-01-17,1,533
1996,Toronto Raptors,94,Portland Trail Blazers,92,20212.0,,,1997-01-17,1,534
1996,Sacramento Kings,76,San Antonio Spurs,96,13938.0,,,1997-01-17,1,535
1996,Cleveland Cavaliers,84,Seattle SuperSonics,96,17072.0,,,1997-01-17,1,536
1996,Miami Heat,103,Washington Bullets,92,12756.0,"at Baltimore, MD",,1997-01-17,1,537
1996,New York Knicks,98,Phoenix Suns,105,19023.0,,,1997-01-18,1,538
1996,Charlotte Hornets,102,New Jersey Nets,92,15119.0,,,1997-01-18,1,539
1996,Golden State Warriors,93,Minnesota Timberwolves,108,17891.0,,,1997-01-18,1,540
1996,Detroit Pistons,100,Los Angeles Lakers,97,17505.0,,,1997-01-18,1,541
1996,Dallas Mavericks,107,Denver Nuggets,104,9618.0,,,1997-01-18,1,542
1996,Washington Bullets,112,Boston Celtics,106,16752.0,,,1997-01-18,1,543
1996,Milwaukee Bucks,71,Atlanta Hawks,94,16378.0,,,1997-01-18,1,544
1996,Orlando Magic,99,Miami Heat,87,15200.0,,,1997-01-19,1,545
1996,Toronto Raptors,92,Vancouver Grizzlies,100,17474.0,,,1997-01-19,1,546
1996,Cleveland Cavaliers,107,Los Angeles Clippers,102,7118.0,,,1997-01-19,1,547
1996,Utah Jazz,96,Portland Trail Blazers,102,21166.0,,,1997-01-19,1,548
1996,Chicago Bulls,86,Houston Rockets,102,16285.0,,,1997-01-19,1,549
1996,Philadelphia 76ers,107,Indiana Pacers,111,16378.0,,,1997-01-19,1,550
1996,Vancouver Grizzlies,96,Seattle SuperSonics,112,17072.0,,,1997-01-20,1,551
1996,Milwaukee Bucks,114,Philadelphia 76ers,104,13223.0,,,1997-01-20,1,552
1996,Cleveland Cavaliers,74,Utah Jazz,94,19911.0,,,1997-01-20,1,553
1996,Detroit Pistons,86,Phoenix Suns,89,19023.0,,,1997-01-20,1,554
1996,Washington Bullets,79,New York Knicks,95,19763.0,,,1997-01-20,1,555
1996,Charlotte Hornets,97,Atlanta Hawks,106,16378.0,,,1997-01-20,1,556
1996,Dallas Mavericks,99,Los Angeles Lakers,109,16959.0,,,1997-01-20,1,557
1996,New Jersey Nets,123,Denver Nuggets,132,10220.0,,,1997-01-20,1,558
1996,San Antonio Spurs,83,Minnesota Timberwolves,96,17113.0,,,1997-01-20,1,559
1996,Minnesota Timberwolves,106,Toronto Raptors,118,15859.0,,,1997-01-21,1,560
1996,Los Angeles Clippers,82,Portland Trail Blazers,100,20138.0,,,1997-01-21,1,561
1996,Washington Bullets,88,Orlando Magic,93,17248.0,,,1997-01-21,1,562
1996,Atlanta Hawks,91,Miami Heat,94,14853.0,,,1997-01-21,1,563
1996,Indiana Pacers,92,Milwaukee Bucks,89,14278.0,,,1997-01-21,1,564
1996,New York Knicks,87,Chicago Bulls,88,23902.0,,,1997-01-21,1,565
1996,Houston Rockets,108,Charlotte Hornets,114,24042.0,,,1997-01-21,1,566
1996,Dallas Mavericks,93,Golden State Warriors,105,13777.0,,,1997-01-21,1,567
1996,New Jersey Nets,103,San Antonio Spurs,95,12802.0,,,1997-01-22,1,568
1996,Philadelphia 76ers,127,Boston Celtics,125,15657.0,,,1997-01-22,1,569
1996,Vancouver Grizzlies,84,Denver Nuggets,94,8422.0,,,1997-01-22,1,570
1996,Utah Jazz,111,Phoenix Suns,99,19023.0,,,1997-01-22,1,571
1996,Detroit Pistons,92,Sacramento Kings,97,17317.0,,,1997-01-22,1,572
1996,Portland Trail Blazers,97,Seattle SuperSonics,98,17072.0,,,1997-01-22,1,573
1996,Miami Heat,99,Toronto Raptors,87,15817.0,,,1997-01-23,1,574
1996,Minnesota Timberwolves,95,Vancouver Grizzlies,76,15282.0,,,1997-01-23,1,575
1996,Milwaukee Bucks,92,Orlando Magic,96,17248.0,,,1997-01-23,1,576
1996,Seattle SuperSonics,100,Los Angeles Clippers,102,16227.0,"at Anaheim, CA",,1997-01-23,1,577
1996,Chicago Bulls,87,Cleveland Cavaliers,71,20562.0,,,1997-01-23,1,578
1996,New Jersey Nets,104,Houston Rockets,111,16285.0,,,1997-01-23,1,579
1996,Detroit Pistons,94,Golden State Warriors,79,16187.0,,,1997-01-23,1,580
1996,New York Knicks,92,Indiana Pacers,90,16405.0,,,1997-01-23,1,581
1996,Dallas Mavericks,87,San Antonio Spurs,97,13695.0,,,1997-01-24,1,582
1996,Sacramento Kings,107,Philadelphia 76ers,92,13428.0,,,1997-01-24,1,583
1996,Golden State Warriors,97,Los Angeles Lakers,114,17505.0,,,1997-01-24,1,584
1996,Denver Nuggets,111,Los Angeles Clippers,114,6074.0,,,1997-01-24,1,585
1996,Portland Trail Blazers,115,Phoenix Suns,105,19023.0,,,1997-01-24,1,586
1996,Orlando Magic,121,Boston Celtics,117,17530.0,,,1997-01-24,1,587
1996,Washington Bullets,105,Atlanta Hawks,117,15325.0,,,1997-01-24,1,588
1996,New York Knicks,104,Charlotte Hornets,113,24042.0,,,1997-01-24,1,589
1996,Denver Nuggets,83,Vancouver Grizzlies,82,17102.0,,,1997-01-25,1,590
1996,Boston Celtics,90,Atlanta Hawks,95,16378.0,,,1997-01-25,1,591
1996,Toronto Raptors,98,Chicago Bulls,110,23913.0,,,1997-01-25,1,592
1996,Charlotte Hornets,73,Cleveland Cavaliers,106,18547.0,,,1997-01-25,1,593
1996,New Jersey Nets,81,Dallas Mavericks,92,16885.0,,,1997-01-25,1,594
1996,Philadelphia 76ers,95,Detroit Pistons,104,21454.0,,,1997-01-25,1,595
1996,Utah Jazz,105,Houston Rockets,100,16285.0,,,1997-01-25,1,596
1996,Milwaukee Bucks,88,Indiana Pacers,86,16554.0,,,1997-01-25,1,597
1996,Minnesota Timberwolves,94,Portland Trail Blazers,101,21314.0,,,1997-01-25,1,598
1996,Sacramento Kings,105,Washington Bullets,113,18756.0,,,1997-01-25,1,599
1996,Los Angeles Lakers,104,Seattle SuperSonics,103,17072.0,,,1997-01-26,1,600
1996,Miami Heat,89,New York Knicks,95,19763.0,,,1997-01-26,1,601
1996,San Antonio Spurs,76,Milwaukee Bucks,94,13179.0,,,1997-01-26,1,602
1996,Vancouver Grizzlies,97,Golden State Warriors,122,12839.0,,,1997-01-27,1,603
1996,Phoenix Suns,97,Miami Heat,125,14809.0,,,1997-01-27,1,604
1996,Denver Nuggets,99,Utah Jazz,114,19911.0,,,1997-01-28,1,605
1996,Orlando Magic,82,Washington Bullets,102,18756.0,,,1997-01-28,1,606
1996,Chicago Bulls,111,Vancouver Grizzlies,96,19193.0,,,1997-01-28,1,607
1996,Portland Trail Blazers,84,Toronto Raptors,120,15327.0,,,1997-01-28,1,608
1996,Cleveland Cavaliers,84,New Jersey Nets,62,11283.0,,,1997-01-28,1,609
1996,Boston Celtics,107,New York Knicks,109,19763.0,,,1997-01-28,1,610
1996,Detroit Pistons,93,Milwaukee Bucks,84,14487.0,,,1997-01-28,1,611
1996,Atlanta Hawks,112,Los Angeles Clippers,96,5327.0,,,1997-01-28,1,612
1996,Charlotte Hornets,98,Indiana Pacers,97,14484.0,,,1997-01-28,1,613
1996,Los Angeles Lakers,102,Dallas Mavericks,83,18042.0,,,1997-01-28,1,614
1996,Sacramento Kings,91,Minnesota Timberwolves,88,14119.0,,,1997-01-28,1,615
1996,Phoenix Suns,105,Orlando Magic,112,17248.0,,,1997-01-29,1,616
1996,Los Angeles Lakers,99,San Antonio Spurs,92,25570.0,,,1997-01-29,1,617
